Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
ukm,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,39.0,2.0,0.0,95.1219512195122,4.878048780487805,0.0,0.9328968903436988,0.02879944276970858,0.1565940078068805,7.921628415401839,36.72215233025967,78.91897032194795,2148.5296518809537,-2069.6106815590056,1.9248529346816574,52.40316224099887,-50.47830930631721,73.90405769427777,1.8025379925433602,3839.5437252097818,1.0,5.0,0.0,0.0,1.0,36.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9512195121951219,0.020267131242740998,0.979732868757259,0.04878048780487805,0.9549941927990708,0.9512195121951219,0.9499841111718099,0.932957416719082,0.9517531739356803,0.920490920937084,0.9571439027960766,0.9512195121951219,0.001,0.0,0.0,0.0,0.0,0.0,9713.0,29205.0,4488.0,95.1219512195122,26.21951219512195,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,36.0,4.0,0.0,90.0,10.0,0.0,0.8612315698178663,0.05675635026737967,0.22291176563195658,15.621697233057727,52.31221684165306,76.92832047157754,1094.1672957611938,-1017.2389752896163,1.9232080117894383,27.354182394029845,-25.430974382240407,66.00879739800489,1.650219934950122,3429.06216008018,0.8,4.0,0.0,0.0,1.0,35.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8819171036881969,0.9714285714285714,0.8666666666666667,0.9,0.04312169312169312,0.9568783068783068,0.1,0.9043939393939393,0.9,0.8987663906142167,0.8636223006073515,0.9489219576719577,0.8589911537737625,0.8967563837129054,0.9,0.001,0.0,0.0,0.0,0.0,0.0,9269.0,29282.0,4411.0,90.0,25.625,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,39.0,1.0,0.0,97.5,2.5,0.0,0.9653379549393415,0.018531295093795076,0.10093974327146137,5.100579581455175,23.68821458565704,76.92832047157754,4.045350189719452,72.88297028185808,1.9232080117894383,0.10113375474298629,1.8220742570464519,73.03353922223569,1.8258384805558923,3793.9874022196545,0.8,4.0,0.0,0.0,1.0,35.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8819171036881969,0.9971428571428571,0.9666666666666667,0.975,0.012037037037037037,0.9879629629629629,0.025,0.9767857142857143,0.975,0.9740740740740741,0.9675631667100472,0.9991798941798942,0.994047619047619,0.962962962962963,0.975,0.002,0.0,0.0,0.0,0.0,0.0,8825.0,29282.0,4411.0,100.0,27.5,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0
ukm,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,37.0,3.0,0.0,92.5,7.5,0.0,0.8968185726569218,0.0403794642857143,0.19354632563243435,11.11410022901071,45.420829747075516,76.92832047157754,2154.6894992899042,-2077.7611788183267,1.9232080117894383,53.8672374822476,-51.94402947045817,69.72883487087421,1.7432208717718551,3622.312760532447,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,0.02976190476190476,0.9702380952380952,0.075,0.9288461538461539,0.925,0.9259999999999999,0.8963840594320152,0.9547156084656084,0.8874985431235431,0.935,0.925,0.001,0.0,0.0,0.0,0.0,0.0,9713.0,29282.0,4411.0,92.5,25.625,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,38.0,2.0,0.0,95.0,5.0,0.0,0.9310344827586207,0.02931834795321636,0.15852962878670518,8.069623098400982,37.20322385588784,76.92832047157754,2148.5062643611654,-2071.577943889588,1.9232080117894383,53.71265660902914,-51.7894485972397,71.93234283173871,1.7983085707934676,3736.7818323211154,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.024074074074074074,0.975925925925926,0.05,0.9566666666666667,0.95,0.9495129870129869,0.9307122164616846,0.9540343915343914,0.9216666666666666,0.9594155844155844,0.95,0.001,0.0,0.0,0.0,0.0,0.0,9269.0,29282.0,4411.0,95.0,26.25,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,37.0,3.0,0.0,92.5,7.5,0.0,0.8953792502179599,0.04439813235544943,0.19426322470520835,12.220204049460913,45.589069317751445,76.92832047157754,3222.8103133954623,-3145.881992923885,1.9232080117894383,80.57025783488656,-78.64704982309712,67.53632144966183,1.6884080362415457,3508.4148392778698,0.6,3.0,0.0,0.0,1.0,35.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.753370803500884,0.8,0.65,0.925,0.034788359788359785,0.9652116402116402,0.075,0.9304945054945055,0.925,0.920638888888889,0.8981621367288856,0.9355654761904763,0.8482885864135863,0.8997222222222223,0.925,0.002,0.0,0.01,0.0,10.0,0.0,10157.0,29282.0,4411.0,92.5,26.25,'Number of leaves: 17\nSize of the tree: 33\n',33.0,17.0,17.0
ukm,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,37.0,3.0,0.0,92.5,7.5,0.0,0.8961937716262977,0.045122810176522435,0.16997607741727397,12.419665386544475,39.889439637865905,76.92832047157754,12.595065199695542,64.333255271882,1.9232080117894383,0.3148766299923885,1.60833138179705,68.46857815930905,1.7117144539827263,3556.844235548446,0.8,4.0,0.0,0.0,1.0,35.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8819171036881969,0.9828571428571429,0.8909090909090909,0.925,0.03346560846560846,0.9665343915343915,0.075,0.9300595238095237,0.925,0.924034188034188,0.8966509938471589,0.9895238095238096,0.9557088744588744,0.9229914529914529,0.925,0.001,0.0,0.0,0.0,0.0,0.0,8381.0,29282.0,4411.0,97.5,30.0,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
ukm,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,37.0,3.0,0.0,92.5,7.5,0.0,0.8976109215017065,0.0409125554323725,0.18184218357087786,11.260828981854852,42.674139298799425,76.92832047157754,1081.345622849877,-1004.4173023782994,1.9232080117894383,27.033640571246924,-25.110432559457486,69.9211894940426,1.748029737351065,3632.3053067630067,1.0,5.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8997354108424374,0.9857142857142858,0.8333333333333334,0.925,0.025,0.975,0.075,0.9363095238095237,0.925,0.9231681362116145,0.9005260433750353,0.9811507936507937,0.9480059523809524,0.9254332623897842,0.925,0.001,0.0,0.0,0.0,0.0,0.0,9713.0,29282.0,4411.0,97.5,27.5,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,39.0,2.0,0.0,95.1219512195122,4.878048780487805,0.0,0.93239901071723,0.033309431259741555,0.14984847562073472,9.175609462756894,35.19843560634618,78.66187784787554,10.908712102744214,67.75316574513133,1.9185823865335498,0.26606614884741986,1.65251623768613,72.1312227863942,1.759298116741322,3746.0754243120036,0.8,4.0,0.0,0.0,1.0,36.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8822575465125693,0.9944444444444445,0.9666666666666667,0.9512195121951219,0.019191862425536697,0.9808081375744633,0.04878048780487805,0.9551789673740894,0.9512195121951219,0.9504090850432313,0.9357320008583359,0.9918199642825921,0.9671629183824305,0.9410582010582011,0.9512195121951219,0.001,0.0,0.0,0.0,0.0,0.0,8381.0,29205.0,4488.0,97.5609756097561,26.829268292682926,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
ukm,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,35.0,6.0,0.0,85.36585365853658,14.634146341463415,0.0,0.7998372660699755,0.06939747707011495,0.2336219818172668,19.088599411862262,54.78563403633553,78.91897032194795,1093.1941359753291,-1014.2751656533811,1.9248529346816574,26.663271609154368,-24.73841867447271,65.42436163411004,1.595716137417318,3398.997362597489,0.8,4.0,0.05555555555555555,2.0,0.9444444444444444,34.0,0.2,1.0,0.6666666666666666,0.8,0.7272727272727272,0.6892216298306771,0.9666666666666667,0.8666666666666667,0.8536585365853658,0.0508397079044682,0.9491602920955319,0.14634146341463414,0.8595713229859572,0.8536585365853658,0.8553938108551046,0.8023763128845792,0.9427990708478513,0.872719175821321,0.8415171784737001,0.8536585365853658,0.001,0.0,0.0,0.0,0.0,0.0,8381.0,29205.0,4488.0,92.6829268292683,28.658536585365855,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
ukm,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,40.0,1.0,0.0,97.5609756097561,2.4390243902439024,0.0,0.9662273476112027,0.016529722978472595,0.08977646716925403,4.54669641673467,21.053073161826603,78.91897032194795,3.138870295459242,75.78010002648871,1.9248529346816574,0.07655781208437175,1.8482951225972857,75.78010002648873,1.848295122597286,3937.0099102826784,0.8,4.0,0.0,0.0,1.0,36.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8822575465125693,1.0,1.0,0.975609756097561,0.011324041811846689,0.9886759581881532,0.024390243902439025,0.9773519163763066,0.975609756097561,0.9747064137308039,0.9686016814447264,1.0,1.0,0.962962962962963,0.975609756097561,0.001,0.0,0.01,0.0,10.0,0.0,9713.0,29205.0,4488.0,100.0,27.4390243902439,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,36.0,4.0,0.0,90.0,10.0,0.0,0.8625429553264604,0.05389056224899595,0.20612573992928473,14.83291373048206,48.372926270882736,76.92832047157762,2155.3435657400105,-2078.415245268433,1.9232080117894406,53.88358914350026,-51.960381131710825,66.79856195236371,1.6699640488090928,3470.089293666563,0.8,4.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.2,1.0,0.8,0.8,0.8000000000000002,0.7714285714285715,0.9628571428571429,0.716923076923077,0.9,0.037037037037037035,0.962962962962963,0.1,0.9025974025974026,0.9,0.8977564102564102,0.8636845638526843,0.9526653439153439,0.8729370629370632,0.8891025641025642,0.9,0.001,0.0,0.0,0.0,0.0,0.0,8381.0,29282.0,4411.0,92.5,27.5,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
ukm,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,38.0,2.0,0.0,95.0,5.0,0.0,0.932088285229202,0.028960490729867266,0.15837632422066153,7.971125975709225,37.16724683296599,76.92832047157762,2148.4620172233404,-2071.533696751763,1.9232080117894406,53.71155043058351,-51.78834241879407,72.0600562453554,1.801501406133885,3743.4163606147777,1.0,5.0,0.05714285714285714,2.0,0.9428571428571428,33.0,0.0,0.0,0.7142857142857143,1.0,0.8333333333333333,0.8206518066482897,0.9714285714285714,0.7142857142857143,0.95,0.007142857142857143,0.9928571428571429,0.05,0.9642857142857142,0.95,0.9520833333333332,0.9410450036756351,0.9705026455026455,0.9305357142857144,0.9375,0.95,0.001,0.0,0.0,0.0,0.0,0.0,9713.0,29282.0,4411.0,95.0,25.625,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,39.0,1.0,0.0,97.5,2.5,0.0,0.9655469422911285,0.016567973011771476,0.11215862626856246,4.560192065488053,26.321025996044753,76.92832047157762,1074.4741660418692,-997.5458455702916,1.9232080117894406,26.86185415104673,-24.93864613925729,74.20929779037276,1.855232444759319,3855.0663700893338,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,0.012037037037037037,0.9879629629629629,0.025,0.9767857142857143,0.975,0.9749194847020934,0.9645560081233728,0.9779100529100528,0.9592857142857142,0.9798711755233495,0.975,0.001,0.0,0.0,0.0,0.0,0.0,9713.0,29282.0,4411.0,97.5,25.0,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,39.0,1.0,0.0,97.5,2.5,0.0,0.9655469422911285,0.018858689627458743,0.11359843255449949,5.1906921108295565,26.65891510847622,76.92832047157762,1074.7598191685554,-997.8314986969777,1.9232080117894406,26.868995479213886,-24.945787467424445,73.92364466368623,1.8480911165921559,3840.2271006852384,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,0.012037037037037037,0.9879629629629629,0.025,0.9767857142857143,0.975,0.9749194847020934,0.9645560081233728,0.9710813492063493,0.9473809523809524,0.9798711755233495,0.975,0.001,0.0,0.0,0.0,0.0,0.0,9713.0,29282.0,4411.0,97.5,25.625,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.7920277296360486,0.08119047619047617,0.27466016933072046,22.346980228296434,64.45636593052939,76.92832047157762,5377.1850139408925,-5300.256693469315,1.9232080117894406,134.4296253485223,-132.50641733673288,61.50835401693323,1.5377088504233307,3195.270594259553,0.8,4.0,0.0,0.0,1.0,35.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8819171036881969,0.9771428571428571,0.8769230769230769,0.85,0.06322751322751322,0.9367724867724867,0.15,0.8651388888888889,0.85,0.8520818713450293,0.7974974035399733,0.8967625661375662,0.7788812576312576,0.8564522417153996,0.85,0.001,0.0,0.0,0.0,0.0,0.0,9269.0,29282.0,4411.0,85.0,26.25,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,37.0,3.0,0.0,92.5,7.5,0.0,0.8974358974358975,0.04433193490973811,0.17934467828268227,12.201983771912545,42.08803278338572,76.92832047157762,2150.9736813150757,-2074.045360843498,1.9232080117894406,53.774342032876895,-51.851134021087454,69.50665901572503,1.737666475393126,3610.771044158161,1.0,5.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8997354108424374,0.9971428571428571,0.9666666666666667,0.925,0.02632275132275132,0.9736772486772486,0.075,0.9270833333333334,0.925,0.9246363636363636,0.8955212251672219,0.9483862433862434,0.8891369047619048,0.9264393939393939,0.925,0.001,0.0,0.0,0.0,0.0,0.0,7493.0,29282.0,4411.0,95.0,30.0,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
ukm,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,39.0,1.0,0.0,97.5,2.5,0.0,0.965782720273738,0.017881493506493505,0.1127021859927918,4.918499619174154,26.429351096974592,77.0266593542005,1074.6332194937995,-997.606560139599,1.9256664838550126,26.865830487344986,-24.940164003489976,74.1968123361437,1.8549203084035923,3854.9013035171656,1.0,5.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8997354108424374,0.9857142857142858,0.8333333333333334,0.975,0.0035714285714285713,0.9964285714285716,0.025,0.9791666666666667,0.975,0.9755928853754942,0.969699405729655,0.984375,0.9616666666666667,0.966403162055336,0.975,0.001,0.0,0.01,0.0,10.0,0.0,9713.0,29282.0,4411.0,97.5,26.875,'Number of leaves: 16\nSize of the tree: 31\n',31.0,16.0,16.0
ukm,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,39.0,2.0,0.0,95.1219512195122,4.878048780487805,0.0,0.9322314049586776,0.034431817228389,0.15798193672812488,9.484788422748146,37.10893289942359,78.6618778478755,1081.6835415419878,-1003.0216636941122,1.9185823865335487,26.382525403463116,-24.463943016929566,72.01785810484385,1.7565331245083866,3740.1879232946108,0.8,4.0,0.0,0.0,1.0,36.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8822575465125693,0.9805555555555555,0.8833333333333333,0.9512195121951219,0.022648083623693378,0.9773519163763066,0.04878048780487805,0.9529616724738675,0.9512195121951219,0.950316169828365,0.9328873957304404,0.9697541618273325,0.916757394895408,0.9437321937321937,0.9512195121951219,0.001,0.0,0.0,0.0,0.0,0.0,9269.0,29205.0,4488.0,95.1219512195122,27.4390243902439,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,37.0,4.0,0.0,90.2439024390244,9.75609756097561,0.0,0.8635607321131447,0.0551156425510974,0.20782394740010532,15.18247511926145,48.816498130642856,78.6618778478755,1087.5886024407082,-1008.9267245928327,1.9185823865335487,26.526551279041662,-24.607968892508115,66.14294223453108,1.6132424935251481,3435.0790243805814,0.4,2.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.6,3.0,0.6666666666666666,0.4,0.5,0.4677201975923933,0.9361111111111111,0.5619047619047619,0.9024390243902439,0.03735965931087882,0.9626403406891212,0.0975609756097561,0.8959349593495936,0.9024390243902439,0.8937282229965156,0.8679530376633152,0.971302748741773,0.9046398376558995,0.8392857142857143,0.9024390243902439,0.001,0.0,0.0,0.0,0.0,0.0,8381.0,29205.0,4488.0,95.1219512195122,28.658536585365855,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
ukm,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,362.0,41.0,39.0,2.0,0.0,95.1219512195122,4.878048780487805,0.0,0.9328968903436988,0.035737732509831185,0.15943751893990357,9.830087325497693,37.38897126185275,78.91897032194795,1081.7789386854815,-1002.8599683635335,1.9248529346816574,26.384852163060525,-24.459999228378866,72.97693016724084,1.7799251260302644,3791.3765908200885,1.0,5.0,0.0,0.0,1.0,36.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9512195121951219,0.020267131242740998,0.979732868757259,0.04878048780487805,0.9549941927990708,0.9512195121951219,0.9499841111718099,0.932957416719082,0.9709149345188033,0.931703067901759,0.9571439027960766,0.9512195121951219,0.001,0.0,0.0,0.0,0.0,0.0,9269.0,29205.0,4488.0,95.1219512195122,26.21951219512195,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,38.0,2.0,0.0,95.0,5.0,0.0,0.9305555555555555,0.03097875755076567,0.15570311202992893,8.50829112900355,36.4520633624836,77.28375182827298,13.517378028205659,63.76637380006733,1.9320937957068245,0.3379344507051415,1.594159345001683,70.20700250347426,1.7551750625868565,3648.9355341314517,0.6,3.0,0.0,0.0,1.0,35.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.753370803500884,0.9485714285714286,0.7428571428571429,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.945673076923077,0.9368141217975419,0.9855357142857143,0.9357142857142857,0.9182692307692307,0.95,0.001,0.0,0.01,0.0,10.0,0.0,9269.0,29282.0,4411.0,95.0,25.625,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,37.0,3.0,0.0,92.5,7.5,0.0,0.8963730569948187,0.04620662985588971,0.19130490382112617,12.717977431038927,44.8948200791051,76.9283204715776,1085.3998528608429,-1008.4715323892652,1.9232080117894401,27.134996321521072,-25.21178830973163,68.98532282238898,1.7246330705597246,3583.6883781542665,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,0.034788359788359785,0.9652116402116402,0.075,0.9293939393939393,0.925,0.9244973847662635,0.8950301272940058,0.9600363756613757,0.9121617965367965,0.9363762667538411,0.925,0.001,0.0,0.0,0.0,0.0,0.0,9269.0,29282.0,4411.0,95.0,28.125,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,38.0,2.0,0.0,95.0,5.0,0.0,0.9311531841652323,0.028568732443820223,0.15826333690044975,7.863297877102858,37.14073133173832,76.9283204715776,2148.414640926725,-2071.4863204551475,1.9232080117894401,53.71036602316813,-51.787158011378686,72.06569940407633,1.8016424851019082,3743.709514600247,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02275132275132275,0.9772486772486773,0.05,0.95,0.95,0.95,0.9272486772486772,0.9505621693121693,0.8959134615384615,0.9599358974358974,0.95,0.002,0.0,0.0,0.0,0.0,0.0,9269.0,29282.0,4411.0,95.0,25.0,'Number of leaves: 15\nSize of the tree: 29\n',29.0,15.0,15.0
ukm,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0171119130799998E7,363.0,40.0,38.0,2.0,0.0,95.0,5.0,0.0,0.9312714776632302,0.030592298485833336,0.14084766903655185,8.420267024881099,33.05367836189801,76.9283204715776,1077.026515051627,-1000.0981945800494,1.9232080117894401,26.925662876290676,-25.002454864501235,71.91059591634804,1.797764897908701,3735.652111320217,1.0,5.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9498397435897434,0.9311062992045303,0.9767691798941799,0.9478685897435899,0.9599358974358974,0.95,0.001,0.0,0.0,0.0,0.0,0.0,8381.0,29282.0,4411.0,97.5,30.0,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
